video_id,glosa,tiempo_inicio,tiempo_fin,duracion_seg_etiqueta,confianza,fuente,video_path,archivo_existe,fps,keypoints_validos,mano_dominante,blur_score,velocidad_media,herramienta
C0411_cfr,DUDA,0.0,1.335,1.335,0.432,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\DUDA\C0411_cfr.mp4,True,29.97,1.0,ambas_izq,16.72,0.00743,label_studio
C0412_cfr,DUDA,0.0,1.468,1.468,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\DUDA\C0412_cfr.mp4,True,29.97,1.0,izquierda,18.43,0.00733,label_studio
C0237_cfr,DÓLAR,0.0,1.101,1.101,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\DÓLAR\C0237_cfr.mp4,True,29.97,1.0,ambas_der,15.63,0.01295,label_studio
C0052_cfr,EDAD-SEIS+MITAD,0.0,2.469,2.469,0.438,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EDAD-SEIS+MITAD\C0052_cfr.mp4,True,29.97,1.0,derecha,22.53,0.00876,label_studio
C0413_cfr,EDUCADO,0.0,1.468,1.468,0.738,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EDUCADO\C0413_cfr.mp4,True,29.97,1.0,derecha,16.65,0.0094,label_studio
C0414_cfr,EDUCADO,0.0,1.201,1.201,0.697,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EDUCADO\C0414_cfr.mp4,True,29.97,1.0,derecha,16.03,0.00879,label_studio
C0196_cfr,EJERCICIO,0.0,1.902,1.902,0.611,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EJERCICIO\C0196_cfr.mp4,True,29.97,1.0,ambas_der,14.86,0.01304,label_studio
C0053_cfr,EL AÑO PASADO,0.0,1.468,1.468,0.8,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EL AÑO PASADO\C0053_cfr.mp4,True,29.97,1.0,derecha,21.05,0.01021,label_studio
C0054_cfr,EL AÑO PASADO,0.0,1.468,1.468,0.422,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EL AÑO PASADO\C0054_cfr.mp4,True,29.97,1.0,derecha,19.83,0.00562,label_studio
C0055_cfr,EL AÑO PASADO,0.0,1.468,1.468,0.419,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EL AÑO PASADO\C0055_cfr.mp4,True,29.97,1.0,derecha,21.99,0.00695,label_studio
C0415_cfr,EL AÑO PASADO,0.0,1.969,1.969,0.828,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EL AÑO PASADO\C0415_cfr.mp4,True,29.97,1.0,derecha,16.55,0.01275,label_studio
C0416_cfr,EL AÑO PASADO,0.0,1.468,1.468,0.844,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EL AÑO PASADO\C0416_cfr.mp4,True,29.97,1.0,derecha,14.45,0.0149,label_studio
C0056_cfr,ELEGANTE,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGANTE\C0056_cfr.mp4,True,29.97,1.0,derecha,25.36,0.00152,label_studio
C0057_cfr,ELEGANTE,0.0,1.468,1.468,0.318,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGANTE\C0057_cfr.mp4,True,29.97,1.0,derecha,26.11,0.0039,label_studio
C0058_cfr,ELEGANTE,0.0,1.268,1.268,0.576,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGANTE\C0058_cfr.mp4,True,29.97,1.0,derecha,21.59,0.00738,label_studio
C0059_cfr,ELEGANTE,1.001,1.468,0.467,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGANTE\C0059_cfr.mp4,True,29.97,1.0,derecha,16.72,0.00869,label_studio
C0060_cfr,ELEGIR,0.0,1.468,1.468,0.524,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGIR\C0060_cfr.mp4,True,29.97,1.0,derecha,20.64,0.00777,label_studio
C0061_cfr,ELEGIR,0.0,0.968,0.968,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGIR\C0061_cfr.mp4,True,29.97,1.0,derecha,22.71,0.00666,label_studio
C0062_cfr,ELEGIR,0.033,1.468,1.435,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEGIR\C0062_cfr.mp4,True,29.97,1.0,derecha,21.1,0.0081,label_studio
C0417_cfr,ELEMENTAL,0.0,1.468,1.468,0.545,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEMENTAL\C0417_cfr.mp4,True,29.97,1.0,derecha,16.63,0.01469,label_studio
C0418_cfr,ELEMENTAL,0.0,1.468,1.468,0.659,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ELEMENTAL\C0418_cfr.mp4,True,29.97,1.0,ambas_der,16.8,0.01705,label_studio
C0065_cfr,EMERGENCIA,0.0,0.567,0.567,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EMERGENCIA\C0065_cfr.mp4,True,29.97,1.0,derecha,19.93,0.02162,label_studio
C0419_cfr,EMPEZAR,0.0,0.968,0.968,0.607,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EMPEZAR\C0419_cfr.mp4,True,29.97,1.0,ambas_der,14.44,0.01981,label_studio
C0420_cfr,EMPEZAR,0.0,0.968,0.968,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EMPEZAR\C0420_cfr.mp4,True,29.97,1.0,izquierda,13.18,0.01559,label_studio
20250402120448_cfr,EN CUALQUIER MOMENTO,0.0,1.985,1.985,0.331,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EN CUALQUIER MOMENTO\20250402120448_cfr.mp4,True,59.94,1.0,ambas_der,16.64,0.0062,label_studio
C0066_cfr,ENAMORARSE,0.0,1.969,1.969,0.397,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENAMORARSE\C0066_cfr.mp4,True,29.97,1.0,derecha,23.71,0.00798,label_studio
C0067_cfr,ENAMORARSE,0.0,2.469,2.469,0.306,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENAMORARSE\C0067_cfr.mp4,True,29.97,1.0,ambas_der,21.4,0.00996,label_studio
C0073_cfr,ENGORGAR,0.0,0.934,0.934,0.48,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENGORGAR\C0073_cfr.mp4,True,29.97,1.0,ambas_izq,16.61,0.01351,label_studio
C0074_cfr,ENGORGAR,0.0,1.969,1.969,0.362,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENGORGAR\C0074_cfr.mp4,True,29.97,1.0,izquierda,21.23,0.00592,label_studio
C0075_cfr,ENGORGAR,0.0,1.969,1.969,0.464,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENGORGAR\C0075_cfr.mp4,True,29.97,1.0,ambas_izq,19.78,0.01179,label_studio
20250402115405_cfr,ENOJADO,0.484,0.934,0.45,0.95,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENOJADO\20250402115405_cfr.mp4,True,59.94,1.0,derecha,15.35,0.00987,label_studio
20250402115415_cfr,ENOJADO,0.667,1.018,0.351,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENOJADO\20250402115415_cfr.mp4,True,59.94,1.0,derecha,15.34,0.00791,label_studio
20250402115445_cfr,ENOJADO,0.083,0.384,0.301,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENOJADO\20250402115445_cfr.mp4,True,59.94,1.0,derecha,14.75,0.01009,label_studio
20250402115456_cfr,ENOJADO,0.15,1.335,1.185,0.562,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENOJADO\20250402115456_cfr.mp4,True,59.94,1.0,derecha,16.31,0.00832,label_studio
C0076_cfr,ENTRA,0.0,0.634,0.634,0.625,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENTRA\C0076_cfr.mp4,True,29.97,1.0,derecha,18.85,0.00594,label_studio
C0077_cfr,ENTRA,0.0,0.968,0.968,0.433,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENTRA\C0077_cfr.mp4,True,29.97,1.0,derecha,16.61,0.00775,label_studio
C0079_cfr,ENTREVISTA,0.0,1.468,1.468,0.444,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENTREVISTA\C0079_cfr.mp4,True,29.97,1.0,ambas_der,15.87,0.01114,label_studio
C0080_cfr,ENTREVISTA,0.0,1.468,1.468,0.356,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENTREVISTA\C0080_cfr.mp4,True,29.97,1.0,izquierda,16.59,0.00993,label_studio
C0266_cfr,EQUIPO,1.001,1.468,0.467,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EQUIPO\C0266_cfr.mp4,True,29.97,1.0,ambas_izq,12.34,0.01983,label_studio
C0191_cfr,EQUIVOCADO,0.734,1.668,0.934,0.762,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EQUIVOCADO\C0191_cfr.mp4,True,29.97,1.0,derecha,17.83,0.01302,label_studio
C0081_cfr,ERUCTAR,0.0,1.969,1.969,0.328,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ERUCTAR\C0081_cfr.mp4,True,29.97,1.0,derecha,20.03,0.00482,label_studio
C0083_cfr,ERUCTAR,0.0,1.235,1.235,0.303,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ERUCTAR\C0083_cfr.mp4,True,29.97,1.0,derecha,20.2,0.00246,label_studio
C0084_cfr,ESCAPAR,0.0,1.468,1.468,0.489,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCAPAR\C0084_cfr.mp4,True,29.97,1.0,ambas_izq,18.52,0.00975,label_studio
C0085_cfr,ESCAPAR,0.0,1.468,1.468,0.622,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCAPAR\C0085_cfr.mp4,True,29.97,1.0,ambas_der,19.82,0.01194,label_studio
C0425_cfr,ESCAPE,0.0,0.968,0.968,0.433,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCAPE\C0425_cfr.mp4,True,29.97,1.0,derecha,14.95,0.00906,label_studio
C0426_cfr,ESCAPE,0.0,0.968,0.968,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCAPE\C0426_cfr.mp4,True,29.97,1.0,ambas_der,15.07,0.01103,label_studio
C0427_cfr,ESCOGER,0.0,1.468,1.468,0.636,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCOGER\C0427_cfr.mp4,True,29.97,1.0,derecha,18.02,0.0085,label_studio
C0428_cfr,ESCOGER,0.0,1.969,1.969,0.632,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCOGER\C0428_cfr.mp4,True,29.97,1.0,derecha,15.29,0.01577,label_studio
C0429_cfr,ESCOGER,0.0,1.969,1.969,0.627,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCOGER\C0429_cfr.mp4,True,29.97,1.0,derecha,16.99,0.00972,label_studio
C0088_cfr,ESCUCHAR,0.0,1.969,1.969,0.339,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR\C0088_cfr.mp4,True,29.97,1.0,derecha,17.11,0.00542,label_studio
C0089_cfr,ESCUCHAR,0.0,1.468,1.468,0.378,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR\C0089_cfr.mp4,True,29.97,1.0,derecha,18.52,0.00871,label_studio
C0091_cfr,ESCUCHAR,0.0,1.502,1.502,0.421,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR\C0091_cfr.mp4,True,29.97,1.0,derecha,17.6,0.0065,label_studio
C0092_cfr,ESCUCHAR,0.0,0.734,0.734,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR\C0092_cfr.mp4,True,29.97,1.0,derecha,20.4,0.01304,label_studio
C0002_cfr,ESCUCHAR+(1h)RUMBLE,0.0,0.968,0.968,0.724,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+(1h)RUMBLE\C0002_cfr.mp4,True,29.97,1.0,ambas_izq,12.34,0.01555,label_studio
C0003_cfr,ESCUCHAR+(1h)RUMBLE,0.0,1.468,1.468,0.841,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+(1h)RUMBLE\C0003_cfr.mp4,True,29.97,1.0,ambas_izq,9.96,0.01583,label_studio
C0004_cfr,ESCUCHAR+(1h)RUMBLE,0.367,1.935,1.568,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+(1h)RUMBLE\C0004_cfr.mp4,True,29.97,1.0,ambas_izq,8.76,0.01887,label_studio
C0005_cfr,ESCUCHAR+(1h)RUMBLE,0.334,1.969,1.635,0.87,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+(1h)RUMBLE\C0005_cfr.mp4,True,29.97,1.0,ambas_izq,11.71,0.02141,label_studio
C0006_cfr,ESCUCHAR+(1h)RUMBLE,0.0,0.434,0.434,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+(1h)RUMBLE\C0006_cfr.mp4,True,29.97,1.0,ambas_der,13.03,0.01644,label_studio
C0007_cfr,ESCUCHAR+RUIDO,0.0,0.3,0.3,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+RUIDO\C0007_cfr.mp4,True,29.97,1.0,ambas_der,11.7,0.0143,label_studio
C0009_cfr,ESCUCHAR+RUIDO,0.0,1.468,1.468,0.674,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUCHAR+RUIDO\C0009_cfr.mp4,True,29.97,1.0,derecha,10.08,0.00611,label_studio
C0430_cfr,ESCUELA,0.0,0.634,0.634,0.8,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUELA\C0430_cfr.mp4,True,29.97,1.0,ambas_der,14.72,0.00648,label_studio
C0431_cfr,ESCUELA,0.0,0.567,0.567,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESCUELA\C0431_cfr.mp4,True,29.97,1.0,ambas_izq,18.52,0.00742,label_studio
C0261_cfr,ESO,0.0,1.668,1.668,0.674,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESO\C0261_cfr.mp4,True,29.97,1.0,derecha,13.39,0.00815,label_studio
C0260_cfr,ESO ES TODO,0.0,1.902,1.902,0.808,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESO ES TODO\C0260_cfr.mp4,True,29.97,1.0,derecha,14.4,0.01791,label_studio
C0215_cfr,ESPERA UN MINUTO,0.0,2.269,2.269,0.431,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPERA UN MINUTO\C0215_cfr.mp4,True,29.97,1.0,derecha,15.87,0.01087,label_studio
C0010_cfr,ESPERANZA,0.0,1.969,1.969,0.695,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPERANZA\C0010_cfr.mp4,True,29.97,1.0,derecha,11.94,0.00992,label_studio
C0011_cfr,ESPERAR,0.0,0.968,0.968,0.56,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPERAR\C0011_cfr.mp4,True,29.97,1.0,ambas_izq,11.02,0.01108,label_studio
C0012_cfr,ESPERAR,0.0,1.869,1.869,0.692,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPERAR\C0012_cfr.mp4,True,29.97,1.0,ambas_izq,10.13,0.01211,label_studio
C0013_cfr,ESPERAR,0.0,2.536,2.536,0.718,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPERAR\C0013_cfr.mp4,True,29.97,1.0,ambas_izq,10.94,0.0158,label_studio
C0202_cfr,ESPOSA,0.0,1.802,1.802,0.469,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESPOSA\C0202_cfr.mp4,True,29.97,1.0,derecha,15.19,0.00915,label_studio
C0432_cfr,ESTACIONAR,0.0,1.969,1.969,0.617,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTACIONAR\C0432_cfr.mp4,True,29.97,1.0,derecha,19.24,0.01221,label_studio
C0433_cfr,ESTACIONAR,0.0,1.468,1.468,0.571,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTACIONAR\C0433_cfr.mp4,True,29.97,1.0,ambas_der,18.69,0.01372,label_studio
C0015_cfr,ESTUDIANTE DE PRIMER AÑO,0.434,2.97,2.536,0.781,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTUDIANTE DE PRIMER AÑO\C0015_cfr.mp4,True,29.97,1.0,ambas_der,11.24,0.021,label_studio
C0016_cfr,ESTUDIANTE DE PRIMER AÑO,0.267,2.97,2.703,0.718,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTUDIANTE DE PRIMER AÑO\C0016_cfr.mp4,True,29.97,1.0,derecha,10.53,0.01757,label_studio
C0104_cfr,ESTÁ BIEN,0.0,1.418,1.418,0.305,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTÁ BIEN\C0104_cfr.mp4,True,59.94,1.0,ambas_izq,25.65,0.00531,label_studio
C0106_cfr,ESTÁ BIEN,0.2,0.801,0.601,0.35,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ESTÁ BIEN\C0106_cfr.mp4,True,59.94,1.0,ambas_izq,23.84,0.00046,label_studio
C0017_cfr,EXACTO,0.0,1.435,1.435,0.821,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXACTO\C0017_cfr.mp4,True,29.97,1.0,derecha,10.73,0.01469,label_studio
C0018_cfr,EXACTO,0.0,1.335,1.335,0.722,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXACTO\C0018_cfr.mp4,True,29.97,1.0,derecha,10.1,0.01398,label_studio
C0019_cfr,EXCELENTE,0.0,1.468,1.468,0.69,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXCELENTE\C0019_cfr.mp4,True,29.97,1.0,ambas_izq,9.0,0.01739,label_studio
C0020_cfr,EXCELENTE,0.0,1.468,1.468,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXCELENTE\C0020_cfr.mp4,True,29.97,1.0,ambas_izq,8.85,0.01892,label_studio
C0021_cfr,EXCELENTE,0.1,1.969,1.869,0.509,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXCELENTE\C0021_cfr.mp4,True,29.97,1.0,ambas_izq,9.73,0.01461,label_studio
C0022_cfr,EXPERIMENTO,0.067,2.469,2.402,0.646,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPERIMENTO\C0022_cfr.mp4,True,29.97,1.0,ambas_der,8.26,0.01336,label_studio
C0023_cfr,EXPERIMENTO,0.0,1.969,1.969,0.789,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPERIMENTO\C0023_cfr.mp4,True,29.97,1.0,ambas_izq,8.57,0.01772,label_studio
C0024_cfr,EXPERTO,0.2,1.969,1.769,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPERTO\C0024_cfr.mp4,True,29.97,1.0,ambas_der,9.79,0.02186,label_studio
C0025_cfr,EXPERTO,0.1,1.935,1.835,0.604,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPERTO\C0025_cfr.mp4,True,29.97,1.0,ambas_izq,10.19,0.01504,label_studio
C0026_cfr,EXPERTO,0.0,1.969,1.969,0.965,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPERTO\C0026_cfr.mp4,True,29.97,1.0,derecha,10.53,0.02519,label_studio
C0027_cfr,EXPULSIÓN,0.467,1.969,1.502,0.571,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPULSIÓN\C0027_cfr.mp4,True,29.97,1.0,ambas_izq,12.48,0.016,label_studio
C0028_cfr,EXPULSIÓN,0.0,1.468,1.468,0.558,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXPULSIÓN\C0028_cfr.mp4,True,29.97,1.0,ambas_izq,9.65,0.01556,label_studio
C0029_cfr,EXTRAÑO,0.0,1.468,1.468,0.512,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\EXTRAÑO\C0029_cfr.mp4,True,29.97,1.0,ambas_izq,12.07,0.00955,label_studio
C0031_cfr,FALLA,0.0,1.468,1.468,0.756,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FALLA\C0031_cfr.mp4,True,29.97,1.0,derecha,9.68,0.02048,label_studio
C0032_cfr,FALLA,0.0,1.468,1.468,0.795,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FALLA\C0032_cfr.mp4,True,29.97,1.0,ambas_der,9.02,0.02742,label_studio
C0033_cfr,FALLAR,0.0,1.468,1.468,0.744,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FALLAR\C0033_cfr.mp4,True,29.97,1.0,derecha,8.67,0.01702,label_studio
C0034_cfr,FALLAR,0.0,1.468,1.468,0.854,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FALLAR\C0034_cfr.mp4,True,29.97,1.0,ambas_der,8.84,0.01748,label_studio
C0035_cfr,FALLAR,0.0,1.468,1.468,0.778,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FALLAR\C0035_cfr.mp4,True,29.97,1.0,ambas_izq,9.6,0.01746,label_studio
C0036_cfr,FAMOSO,0.0,1.902,1.902,0.537,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FAMOSO\C0036_cfr.mp4,True,29.97,1.0,derecha,9.22,0.01038,label_studio
C0037_cfr,FAMOSO,0.033,0.534,0.501,0.875,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FAMOSO\C0037_cfr.mp4,True,29.97,1.0,derecha,8.45,0.00712,label_studio
C0038_cfr,FAMOSO,0.0,1.468,1.468,0.833,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FAMOSO\C0038_cfr.mp4,True,29.97,1.0,derecha,8.2,0.01643,label_studio
C0039_cfr,FAMOSO,0.0,1.969,1.969,0.712,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FAMOSO\C0039_cfr.mp4,True,29.97,1.0,ambas_der,11.65,0.03148,label_studio
C0040_cfr,FAMOSO,0.0,1.468,1.468,0.727,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FAMOSO\C0040_cfr.mp4,True,29.97,1.0,ambas_der,11.07,0.02174,label_studio
C0041_cfr,FANTASMA,0.0,1.969,1.969,0.345,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FANTASMA\C0041_cfr.mp4,True,29.97,1.0,derecha,10.21,0.00826,label_studio
C0042_cfr,FANTASMA,0.267,1.969,1.702,0.438,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FANTASMA\C0042_cfr.mp4,True,29.97,1.0,derecha,9.64,0.00908,label_studio
C0043_cfr,FANTASMA,0.0,1.468,1.468,0.6,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FANTASMA\C0043_cfr.mp4,True,29.97,1.0,ambas_izq,9.27,0.00986,label_studio
C0044_cfr,FELIZ,0.0,1.468,1.468,0.591,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FELIZ\C0044_cfr.mp4,True,29.97,1.0,ambas_der,10.19,0.02085,label_studio
C0045_cfr,FELIZ,0.2,1.835,1.635,0.643,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FELIZ\C0045_cfr.mp4,True,29.97,1.0,ambas_der,9.75,0.01742,label_studio
C0228_cfr,FEO,0.501,1.235,0.734,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FEO\C0228_cfr.mp4,True,29.97,1.0,derecha,12.0,0.00934,label_studio
C0218_cfr,FILMAR CON UNA VIDEOCÁMARA,0.0,1.835,1.835,0.562,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FILMAR CON UNA VIDEOCÁMARA\C0218_cfr.mp4,True,29.97,1.0,ambas_der,15.98,0.02197,label_studio
C0047_cfr,FIN,0.0,1.468,1.468,0.75,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FIN\C0047_cfr.mp4,True,29.97,1.0,derecha,9.18,0.02126,label_studio
C0049_cfr,FIN,0.033,0.968,0.935,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FIN\C0049_cfr.mp4,True,29.97,1.0,derecha,9.81,0.01691,label_studio
C0205_cfr,FIN DE SEMANA,0.0,2.469,2.469,0.451,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FIN DE SEMANA\C0205_cfr.mp4,True,29.97,1.0,derecha,16.65,0.00882,label_studio
C0050_cfr,FINALMENTE,0.0,0.834,0.834,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FINALMENTE\C0050_cfr.mp4,True,29.97,1.0,derecha,8.45,0.02861,label_studio
C0051_cfr,FINALMENTE,0.0,0.534,0.534,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FINALMENTE\C0051_cfr.mp4,True,29.97,1.0,ambas_der,8.01,0.00534,label_studio
C0178_cfr,FLUIR,0.2,1.435,1.235,0.533,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FLUIR\C0178_cfr.mp4,True,29.97,1.0,derecha,17.89,0.0074,label_studio
C0056_cfr,FRESCO,0.501,1.969,1.468,0.415,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FRESCO\C0056_cfr.mp4,True,29.97,1.0,ambas_izq,13.56,0.01167,label_studio
C0057_cfr,FRESCO,0.0,0.968,0.968,0.345,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FRESCO\C0057_cfr.mp4,True,29.97,1.0,ambas_izq,12.64,0.00747,label_studio
fuegos_C0058_cfr,FUEGOS ARTIFICIALES,0.0,1.468,1.468,0.907,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FUEGOS ARTIFICIALES\C0058_cfr.mp4,True,29.97,1.0,ambas_der,12.34,0.0192,label_studio
fuegos_C0059_cfr,FUEGOS ARTIFICIALES,0.0,1.468,1.468,0.911,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FUEGOS ARTIFICIALES\C0059_cfr.mp4,True,29.97,1.0,ambas_izq,12.63,0.02206,label_studio
C0060_cfr,FUEGOS ARTIFICIALES,0.067,1.468,1.401,0.595,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FUEGOS ARTIFICIALES\C0060_cfr.mp4,True,29.97,1.0,ambas_izq,11.59,0.00986,label_studio
C0061_cfr,FUEGOS ARTIFICIALES,0.033,1.969,1.936,0.764,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FUEGOS ARTIFICIALES\C0061_cfr.mp4,True,29.97,1.0,ambas_der,11.74,0.01645,label_studio
C0062_cfr,FUEGOS ARTIFICIALES,0.0,1.201,1.201,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FUEGOS ARTIFICIALES\C0062_cfr.mp4,True,29.97,1.0,ambas_der,11.74,0.03694,label_studio
C0052_cfr,FÓSFORO,0.0,1.668,1.668,0.674,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\FÓSFORO\C0052_cfr.mp4,True,29.97,1.0,ambas_der,13.92,0.01416,label_studio
